Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Russian Federation,RUS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,333491.648,334507.407,323799.767,329351.605,326913.05,331654.481,346348.15,339417.52,370091.975,358889.29,343550.229,397180.104,401334.815,370722.699,393821.132,361679.877,391342.24,,,,,,
Rwanda,RWA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,487.711,484.044,480.377,469.376,476.71,476.71,476.71,502.379,491.378,524.381,539.049,612.389,685.729,744.401,770.07,850.744,861.745,,,,,,
South Asia,SAS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,379651.844,376083.853,362138.252,361588.202,368603.173,373824.981,396989.42,419112.431,489786.522,544303.811,509867.014,511817.858,539041.666,567002.541,622938.959,714580.956,774708.755,,,,,,
Saudi Arabia,SAU,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,198531.38,205172.317,219642.299,217016.727,263411.611,256899.019,283998.149,258677.514,289051.275,326333.664,359941.719,335985.208,386534.803,359677.695,413230.563,415504.103,322490.648,,,,,,
Sudan,SDN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5460.163,6274.237,8016.062,8936.479,11309.028,10817.65,11914.083,13963.936,14789.011,15251.053,14979.695,14161.954,12893.172,13710.913,14103.282,17968.3,17997.636,,,,,,
Senegal,SEN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3270.964,3560.657,3410.31,3828.348,3644.998,4107.04,2823.59,2878.595,2937.267,2291.875,4994.454,5053.126,4701.094,4935.782,5731.521,6864.624,6831.621,,,,,,
Singapore,SGP,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,45723.823,45151.771,40491.014,20755.22,16325.484,17590.599,17025.881,5163.136,21033.912,43380.61,41770.797,30047.398,31792.89,34623.814,33905.082,38287.147,15852.441,,,,,,
Solomon Islands,SLB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,154.014,157.681,157.681,161.348,161.348,161.348,165.015,179.683,179.683,179.683,187.017,183.35,183.35,194.351,194.351,190.684,168.682,,,,,,
Sierra Leone,SLE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,388.702,513.38,517.047,568.385,553.717,462.042,616.056,517.047,535.382,535.382,575.719,744.401,861.745,1034.094,1140.437,905.749,931.418,,,,,,
El Salvador,SLV,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5218.141,5364.821,5518.835,5856.199,5731.521,5837.864,6186.229,6329.242,5892.869,5837.864,5815.862,5988.211,5973.543,5632.512,5786.526,6351.244,6670.273,,,,,,
San Marino,SMR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,480.377,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,612.389,608.722,630.724,630.724,630.724,645.392,,,,,,
Serbia,SRB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,14902.688,13608.237,10282.268,10161.257,9592.872,9303.179,8899.809,8221.414,8221.414,8496.439,8896.142,,,,,,
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,135555.3966,137546.5267,135913.0626,155138.5294,168862.5777,153121.5884,180337.3864,190385.2187,201211.0665,214820.8092,227302.2448,258566.6739,242047.669,255512.893,287368.122,275751.066,286150.678,,,,,,
South Sudan,SSD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,1331.121,1448.465,1536.473,1943.51,1727.157,,,,,,
Sub-Saharan Africa,SSF,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,136129.3027,138183.0968,136453.7801,155690.1238,169602.0894,153813.3174,181073.1005,191028.6551,201906.0202,215346.0188,227746.215,258892.3517,242469.374,255842.923,287855.833,276242.444,286755.733,,,,,,
Small states,SST,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,59813.61354,67109.58425,66038.17392,69251.88132,63760.10284,68482.66252,78153.48524,76576.00123,78337.34119,72288.48059,74969.10027,69170.28375,65246.79788,71615.56783,62522.05277,61371.11455,64139.98509,,,,,,
Sao Tome and Principe,STP,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,47.671,51.338,58.672,66.006,73.34,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,113.677,113.677,121.011,,,,,,
Suriname,SUR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2167.197,2328.545,1525.472,1499.803,1518.138,1554.808,1705.155,1723.49,1899.506,1965.512,2368.882,1756.493,2196.533,2031.518,2163.53,1639.149,1653.817,,,,,,
Slovak Republic,SVK,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,4829.439,6695.942,7821.711,7289.996,7264.327,7799.709,7590.69,7814.377,8210.413,7378.004,8118.738,7906.052,7869.382,7664.03,7084.644,7909.719,8577.113,,,,,,
Slovenia,SVN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,6703.276,6978.301,6765.615,6893.96,6992.969,7124.981,7348.668,7216.656,8408.431,7256.993,7352.335,7330.333,7124.981,6714.277,6556.596,6479.589,6820.62,,,,,,
Sweden,SWE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,36952.359,37267.721,43208.261,41345.425,39933.63,38378.822,35925.599,34403.794,36490.317,32408.946,38250.477,38554.838,35368.215,32958.996,32412.613,27080.795,32126.587,,,,,,
Eswatini,SWZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,656.393,641.725,645.392,649.059,649.059,649.059,645.392,678.395,696.73,685.729,689.396,700.397,715.065,726.066,722.399,751.735,836.076,,,,,,
Sint Maarten (Dutch part),SXM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,696.73,715.065,733.4,,,,,,,,
Seychelles,SYC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,572.052,634.391,539.049,550.05,737.067,689.396,733.4,641.725,693.063,524.381,443.707,326.363,421.705,330.03,487.711,491.378,605.055,,,,,,
Syrian Arab Republic,SYR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34869.503,34334.121,22984.756,37660.09,34018.759,35463.557,38276.146,51382.004,52962.481,45225.111,39874.958,38048.792,29002.303,23582.477,19061.066,18760.372,19754.129,,,,,,
Turks and Caicos Islands,TCA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,69.673,73.34,99.009,102.676,102.676,121.011,143.013,165.015,172.349,179.683,183.35,183.35,183.35,187.017,198.018,205.352,216.353,,,,,,
Chad,TCD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,487.711,502.379,509.713,744.401,748.068,766.403,792.072,854.411,927.751,942.419,997.424,821.408,850.744,876.413,902.082,902.082,916.75,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1043765.28,1055105.373,1058629.897,1147818.671,1292624.834,1301884.009,1315473.911,1342529.037,1398340.777,1405022.051,1585423.783,1627528.277,1694847.063,1779070.719,1810588.584,1874731.748,1901269.827,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,663344.1463,669611.397,668285.0543,678820.6484,689390.0585,676592.5431,702769.5826,707977.5156,725424.275,697998.782,696509.98,746087.82,741115.368,711394.333,724122.49,721991.963,770741.061,,,,,,
Togo,TGO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1012.092,762.736,832.409,1063.43,997.424,938.752,821.408,913.083,1052.429,2196.533,2046.186,1866.503,1576.81,1620.814,1668.485,1815.165,2236.87,,,,,,
Thailand,THA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,94399.581,90549.231,95059.641,102727.338,111370.457,113291.965,111198.108,106764.705,98477.285,104637.845,107278.085,107655.786,113288.298,116368.578,115954.207,115173.136,120086.916,,,,,,
Tajikistan,TJK,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,729.733,781.071,770.07,832.409,1078.098,916.75,1111.101,1521.805,1474.134,1598.812,1686.82,1455.799,1840.834,1840.834,2563.233,2533.897,2394.551,,,,,,
Turkmenistan,TKM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,12346.789,11734.4,13252.538,14979.695,15357.396,15372.064,15009.031,15691.093,16215.474,15265.721,17000.212,17766.615,18591.69,19108.737,19996.151,20128.163,19985.15,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,833373.421,861979.688,865855.707,867751.546,851748.758,891906.075,902133.338,918172.796,961399.392,942686.691,967013.569,982645.99,1036990.93,1051325.233,1055138.913,1015128.276,988054.815,,,,,,
Timor-Leste,TLS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,161.348,161.348,176.016,176.016,179.683,183.35,201.685,227.354,234.688,245.689,293.36,443.707,513.38,502.379,495.045,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,528994.086,541593.898,514219.743,553188.952,577229.804,577097.792,581681.542,550339.693,605084.336,626187.921,622282.566,635296.749,671541.377,691222.166,707929.018,663547.317,668670.116,,,,,,
Tonga,TON,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,95.342,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.011,132.012,117.344,102.676,106.343,113.677,113.677,121.011,128.345,,,,,,
South Asia (IDA & IBRD),TSA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,379651.844,376083.853,362138.252,361588.202,368603.173,373824.981,396989.42,419112.431,489786.522,544303.811,509867.014,511817.858,539041.666,567002.541,622938.959,714580.956,774708.755,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,136129.3027,138183.0968,136453.7801,155690.1238,169602.0894,153813.3174,181073.1005,191028.6551,201906.0202,215346.0188,227746.215,258892.3517,242469.374,255842.923,287855.833,276242.444,286755.733,,,,,,
Trinidad and Tobago,TTO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3854.017,3443.313,3567.991,4129.042,3333.303,4140.043,4151.044,5082.462,5177.804,5346.486,5496.833,5038.458,4481.074,5034.791,4554.414,5027.457,5705.852,,,,,,
Tunisia,TUN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11224.687,11521.714,11452.041,11668.394,12170.773,12321.12,12335.788,12233.112,11980.089,11562.051,11507.046,10780.98,10832.318,11397.036,11862.745,13582.568,13193.866,,,,,,
Turkiye,TUR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,81876.776,76009.576,79658.241,78114.434,77351.698,76258.932,75917.901,76464.284,74539.109,68074.188,70428.402,74524.441,76948.328,77465.375,79434.554,91535.654,99383.034,,,,,,
Tuvalu,TUV,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,7.334,7.334,11.001,11.001,11.001,11.001,7.334,11.001,11.001,11.001,7.334,7.334,11.001,11.001,11.001,11.001,11.001,,,,,,
Tanzania,TZA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2027.851,2475.225,2867.594,3069.279,3296.633,4059.369,4349.062,3989.696,4169.379,3703.67,4481.074,5045.792,6182.562,7909.719,7763.039,9009.819,8045.398,,,,,,
Uganda,UGA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1254.114,1294.451,1305.452,1375.125,1459.466,1855.502,2222.202,2566.9,2596.236,2801.588,3248.962,3432.312,3201.291,3399.309,3707.337,4176.713,4437.07,,,,,,
Ukraine,UKR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,29112.313,34334.121,41158.408,44711.731,46688.244,37183.38,38360.487,41411.431,39599.933,39493.59,38184.471,34759.493,32551.959,27601.509,29955.723,29490.014,33109.343,,,,,,
Upper middle income,UMC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2182538.175,2210718.486,2177621.201,2290150.493,2470565.026,2482706.111,2553607.143,2543017.581,2679900.326,2646027.901,2806097.754,2933417.295,3048004.882,3137682.284,3198276.411,3210850.683,3267378.065,,,,,,
Uruguay,URY,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,4895.445,4517.744,4077.704,3956.693,5104.464,5276.813,6120.223,5489.499,7781.374,7411.007,5819.529,7124.981,8140.74,7055.308,6233.9,6233.9,6274.237,,,,,,
United States,USA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2318017.043,2327815.267,2304383.137,2376461.689,2428170.056,2446413.381,2394921.367,2377235.426,2242168.815,2152257.642,2166283.917,2091649.466,2041968.95,2073013.772,2077395.837,2132547.517,2127054.351,,,,,,
Uzbekistan,UZB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19695.457,19475.437,19163.742,20469.194,19083.068,14741.34,14682.668,13314.877,13025.184,12203.776,10315.271,9713.883,8624.784,8126.072,7649.362,7440.343,6560.263,,,,,,
St. Vincent and the Grenadines,VCT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,146.68,179.683,187.017,198.018,220.02,220.02,220.02,227.354,227.354,311.695,220.02,198.018,253.023,209.019,220.02,220.02,220.02,,,,,,
"Venezuela, RB",VEN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,84861.714,100761.826,125657.089,127787.616,87630.299,95650.028,98209.594,85760.129,102356.971,105096.22,113963.026,100926.841,115404.157,103765.099,104230.808,88965.087,76973.997,,,,,,
British Virgin Islands,VGB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,124.678,128.345,135.679,146.68,161.348,179.683,183.35,187.017,190.684,190.684,198.018,201.685,201.685,201.685,212.686,212.686,212.686,,,,,,
Virgin Islands (U.S.),VIR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,23212.11,25584.659,28661.272,29526.684,33919.75,33886.747,32438.282,37388.732,40454.344,43376.943,49343.152,47216.292,44246.022,43490.62,46735.915,50963.966,52559.111,,,,,,
Vanuatu,VUT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,84.341,88.008,84.341,84.341,58.672,58.672,47.671,99.009,95.342,121.011,121.011,132.012,113.677,106.343,154.014,132.012,146.68,,,,,,
World,WLD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9279051.913,9341401.726,9256119.876,9508540.901,9766774.906,9793999.091,9830410.678,9770320.486,9894084.669,9783729.394,9991202.309,9959589.279,10138352.48,10211222.92,10371781,10802058.96,10809209.64,,,,,,
Samoa,WSM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,143.013,146.68,146.68,154.014,150.347,161.348,165.015,172.349,179.683,187.017,187.017,201.685,198.018,198.018,209.019,234.688,245.689,,,,,,
Kosovo,XKX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,1642.816,1675.819,1598.812,1745.492,1624.481,1646.483,1587.811,1954.511,1914.174,,,,,,
"Yemen, Rep.",YEM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13945.601,15463.739,14987.029,16534.503,18111.313,19270.085,20582.871,20109.828,21158.59,22533.715,20102.494,17451.253,15328.06,21338.273,20769.888,9372.852,8104.07,,,,,,
South Africa,ZAF,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,33329.363,25907.355,22467.709,39775.949,54282.601,27854.532,53123.829,59376.064,63285.086,77179.349,48268.721,62148.316,51308.664,51117.98,56684.486,60721.853,60424.826,,,,,,
Zambia,ZMB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1342.122,1499.803,1565.809,1613.48,1708.822,1756.493,1884.838,1367.791,1576.81,1661.151,1749.159,2060.854,2530.23,2596.236,2922.599,3003.273,2940.934,,,,,,
Zimbabwe,ZWE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3292.966,2651.241,2533.897,2269.873,1815.165,1987.514,1906.84,1873.837,1609.813,1668.485,1763.827,3263.63,3696.336,4114.374,3729.339,3626.663,3164.621,,,,,,
