Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,26/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Liberia,LBR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
St. Lucia,LCA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,4.351034514,4.432802715,4.491592796,4.782214397,4.36559804,4.994075192,5.037742775,5.075149992,4.263513999,4.781388018,5.124961275,5.188198056,5.709719448,6.409441557,6.467101185,6.684506879,,,,,,,
Least developed countries: UN classification,LDC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.287773948,0.292522771,1.043884905,0.991219585,0.663587058,0.899128625,1.065656564,1.42816254,1.460732042,1.263487604,1.104700154,1.134769134,1.151287422,1.155711482,1.204896137,1.672032554,,,,,,,
Low income,LIC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,8.903757077,11.79732796,12.21824836,25.69617206,33.70505234,,,,,,,
Lower middle income,LMC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,36.23413366,36.69190949,36.58750023,35.58859807,34.59877395,34.53733735,35.57255222,35.63914604,36.45761166,36.37487613,36.5802979,37.4879606,40.16904459,41.16687588,42.50203026,43.80940725,,,,,,,
Low & middle income,LMY,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,39.85851869,40.36912091,41.36612292,42.87222692,43.00110711,44.45097332,46.17977449,47.73664373,47.46280877,47.79445644,47.98730897,50.04887654,49.47749044,50.20699738,49.46368132,48.88610628,,,,,,,
Lesotho,LSO,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,44.13521182,44.21823603,45.66866031,48.09712392,48.56694085,50.253089,52.32615368,53.97369329,53.3325861,53.5686695,53.53391732,56.05263273,54.29695752,55.0374927,53.34859346,52.2663844,,,,,,,
Lithuania,LTU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Luxembourg,LUX,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Latvia,LVA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0.020959966,0.037921881,0.03591309,0.030179568,0.032819166,0.032430679,0.016105653,0,0,,,,,,,
"Macao SAR, China",MAC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,68.28111638,77.35610794,75.59566787,70.88309808,70.70883931,65.99792639,64.95167137,62.60742826,56.72178988,51.37384725,45.90233187,46.70479085,43.37296506,43.39200693,55.02678634,55.52563271,,,,,,,
Monaco,MCO,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.943275062,1.986312803,2.105989988,3.115056105,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Madagascar,MDG,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,6.207836589,6.847210834,6.726903679,6.511453396,6.282675053,5.820412809,5.431201491,5.232372836,4.608609564,4.258679968,3.9014855,3.93388215,4.016276431,3.403449182,3.338587238,3.203500253,,,,,,,
Mexico,MEX,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,9.234958065,10.79406322,11.92598329,12.9368335,10.00071554,13.05668985,12.32884151,11.93190386,7.898186139,10.96118079,11.71603088,11.14975673,11.11812725,10.74914404,11.23762836,10.86591802,,,,,,,
Marshall Islands,MHL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,40.49071451,41.03269974,42.05153519,43.5623724,43.69596126,45.17993307,46.93404795,48.52221775,48.23373897,48.5799146,48.76863979,50.82412064,50.20206745,50.90178322,50.13396243,49.5247627,,,,,,,
North Macedonia,MKD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,76.47922478,87.51964791,84.04202922,79.26684476,77.39613019,78.3059637,72.9089352,77.085257,83.80605292,77.69478617,65.33057851,76.47581003,77.16384542,66.04857237,69.53851879,58.35990081,,,,,,,
Mali,MLI,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Myanmar,MMR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,12.64798737,11.68663594,7.22053842,9.790558511,12.75146009,13.36146273,9.272123226,6.792073521,8.895664855,7.336846372,7.184122251,4.646035764,2.02020202,1.784596118,,,,,,,
Middle East & North Africa (excluding high income),MNA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.679905058,3.295630238,3.063133437,2.958318055,2.920236193,2.810355964,2.658812998,2.432196603,2.121483869,1.908339913,1.753952261,1.841278163,1.791542614,1.759359188,2.205275187,2.316686766,,,,,,,
Montenegro,MNE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,34.84636872,40.71815718,40.1119403,45.57991513,24.96376812,31.62605669,54.6686747,48.06610408,36.52724968,44.78411598,50.34965035,,,,,,,
Mongolia,MNG,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,97.01289885,96.75174014,97.1722365,96.84512428,96.6091432,96.9581749,96.78329571,95.94704134,96.00099975,96.23669225,95.84975655,94.79717813,94.74667774,92.94820717,92.33630952,92.74442227,,,,,,,
Northern Mariana Islands,MNP,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Mauritania,MRT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,20.41619798,24.33281005,25.94871795,23.91930836,21.70900693,26.84859155,33.95744681,40.32454361,44.15330465,39.38688397,38.67608776,40.57121933,41.11548087,42.03601108,42.90091931,39.43943944,,,,,,,
Malawi,MWI,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,11.10533535,12.48522874,15.16788105,18.87114657,23.35569491,24.18080873,23.06690415,27.69801879,26.76864245,28.71477462,34.32997291,40.98472249,41.51479748,38.57807847,37.8567699,42.28132931,,,,,,,
North America,NAC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,48.50157752,47.40346547,46.60746555,47.26830336,46.14680003,46.09542697,45.44013531,44.80427624,44.74096603,41.27223436,41.81033136,39.28977433,34.78870855,35.88207013,35.65618997,30.92854745,,,,,,,
Namibia,NAM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.781805259,0,0.349895031,0.070372977,0.725163162,0.180722892,5.230386052,1.967005076,10.62340967,5.234899329,4.214559387,1.398601399,0.91296409,3.080390684,0,0.455729167,,,,,,,
New Caledonia,NCL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,65.53398058,74.44444444,74.86910995,76.28865979,74.63414634,68.99563319,76.60550459,67.85714286,75.87719298,73.15175097,68.94197952,74.56140351,63.65914787,53.2731377,55.75620767,41.61958569,,,,,,,
Nigeria,NGA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Nicaragua,NIC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Netherlands,NLD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,30.25069451,30.45065821,30.20181078,30.71949431,27.79753789,26.94928994,26.82100108,27.06794085,24.93119607,23.40290788,21.63159219,21.70704527,26.44097659,27.06908076,31.348508,38.65358408,,,,,,,
Norway,NOR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.050522416,0.07830079,0.102119165,0.121872334,0.096269992,0.096178367,0.113015789,0.100652404,0.094194636,0.074821155,0.085200993,0.104455171,0.111153542,0.113162865,0.109045077,0.104917942,,,,,,,
Nepal,NPL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Nauru,NRU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,3.939154585,5.354796321,5.067808708,9.728523432,11.18039985,13.64969279,12.70125224,7.22693301,11.01913297,7.589809679,4.596472475,4.878268102,8.022320622,5.535268559,4.505229284,4.252912566,,,,,,,
OECD members,OED,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,38.45384892,37.87412574,37.67273467,38.27713984,37.3302478,37.24787236,36.89056533,36.60735827,35.7985672,34.10119161,33.92681071,33.015414,31.83337323,32.26406025,31.79119092,29.44346691,,,,,,,
Oman,OMN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Other small states,OSS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.724089445,2.77732996,2.867003256,2.483553202,2.175825135,3.619169094,3.863372375,3.161855678,3.517352487,2.741901202,2.891750885,2.968958772,2.714218098,2.981752708,4.10363372,4.548870161,,,,,,,
Pakistan,PAK,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.35380821,0.393483363,0.305135792,0.244958555,0.204370015,0.137777825,0.13847454,0.1421687,0.123340901,0.121648122,0.093236142,0.100956988,0.063459038,0.150851301,0.135529218,0.137108632,,,,,,,
Panama,PAN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,5.778573255,7.764733233,7.624469748,7.397437278,6.915306915,,,,,,,
Peru,PER,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1.742492719,1.491962653,3.566392212,3.345838423,3.776540919,3.153064826,2.982674172,2.823159935,2.704286155,2.380880075,2.371134021,1.585804248,3.232505192,2.795016779,0.715129248,0.839360842,,,,,,,
Philippines,PHL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,36.79178627,39.93411265,33.27624982,28.21873819,28.94007899,26.97155585,26.93411761,28.24478704,25.89401687,26.60809741,34.39668153,36.63409275,38.76112505,42.62349534,42.78170381,44.51482169,,,,,,,
Palau,PLW,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,96.33103776,95.39802812,94.74101573,95.22628642,93.67223861,92.20257597,92.45042422,91.82670807,90.88746687,89.24835066,88.09210066,86.79054427,84.35789773,85.20686249,82.99328741,80.90616462,,,,,,,
Pre-demographic dividend,PRE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.20882112,0.218888012,0.219354359,0.212701664,0.200176761,0.168243163,0.139599929,0.134495269,0.134262729,0.126919069,0.117272388,0.139604342,0.142966338,0.118231474,0.11109453,0.09593335,,,,,,,
Puerto Rico,PRI,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,43.31443299,42.51485149,41.1711165,39.48471283,38.57916534,39.04067737,40.90037887,34.75816568,36.0051713,38.01296919,35.51514032,28.13897847,26.94946974,21.05607681,24.13311743,21.28557909,,,,,,,
Portugal,PRT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,33.86516647,29.50528505,33.32311062,31.22675781,33.14520267,32.96527237,30.79298419,26.43722279,24.62012095,26.06200234,13.22381777,18.97934012,28.71467439,23.42581232,23.00275217,28.71823872,,,,,,,
Paraguay,PRY,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
West Bank and Gaza,PSE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,38.18488653,37.61476551,37.51035687,38.21950349,37.18903666,37.07821377,36.84746229,36.68347449,36.02543472,34.2200216,34.0362472,33.23395254,31.97317409,32.4632607,31.91874054,29.36713851,,,,,,,
French Polynesia,PYF,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Romania,ROU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,37.16255247,37.1644451,37.68886453,42.8781284,38.53696526,37.26120546,40.30176882,41.03092115,39.84543383,37.70804108,34.21699467,40.00548396,38.98322387,28.96337297,27.31204564,27.63872455,,,,,,,
Russian Federation,RUS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,19.87739427,18.88212852,19.03853766,18.74130509,17.19272399,17.2954259,17.89780302,16.68918166,18.90217068,16.52965269,15.98305595,15.54215048,15.74945783,15.22169765,14.78792431,14.82165832,,,,,,,
Rwanda,RWA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,58.39072536,58.92627208,59.20754811,57.4476874,56.9827629,55.93888605,55.96825504,55.55198346,58.38076493,57.34444027,57.80822891,57.96445983,62.2729985,62.92894751,65.09801529,66.06717868,,,,,,,
Saudi Arabia,SAU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Sudan,SDN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Senegal,SEN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Singapore,SGP,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0.012773839,0.644166024,1.097610369,1.196072597,,,,,,,
Solomon Islands,SLB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
San Marino,SMR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,62.77973052,62.22317108,64.34398175,69.86936606,68.2906119,64.27043922,68.72892739,70.05198358,72.43897803,71.32214534,67.05501964,75.70218809,72.80418014,73.13839957,66.2739939,72.42984439,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,62.60616778,62.0581496,60.80388737,62.37936207,61.34487927,61.13783456,60.47462453,60.80059033,59.9642881,58.51844654,57.44642624,56.57325849,55.80924791,54.16562679,52.10768584,51.10213463,,,,,,,
South Sudan,SSD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,0,0,0,0,,,,,,,
Sub-Saharan Africa,SSF,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,62.55823148,62.0106329,60.75733103,62.33159943,61.29790871,61.09102253,60.42832031,60.75403652,59.91837463,58.47364013,57.40244065,56.52994147,55.76651587,54.12415324,52.06778802,51.06300674,,,,,,,
Small states,SST,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.05343421,2.101039251,2.178497306,1.888084675,1.661833872,2.772110932,2.992089569,2.508983909,2.865632662,2.230334145,2.374648183,2.431361561,2.23421044,2.454290086,3.383430216,3.746052647,,,,,,,
Sao Tome and Principe,STP,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Slovak Republic,SVK,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,19.84219755,19.6415118,17.37861666,20.66417092,20.07550886,19.0737433,18.33221337,18.72579951,17.90333797,16.49755006,14.85581124,14.27460407,13.78847783,12.36585537,12.36186828,12.51126464,,,,,,,
Slovenia,SVN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,33.84468585,34.00387115,36.32004384,36.96092619,33.99253487,34.86802937,35.9642739,36.44219903,32.4592963,31.2869597,32.53152876,33.34590009,33.09107281,30.84319059,21.90176543,29.59438483,,,,,,,
Sweden,SWE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1.69798459,1.979640459,2.476482618,3.076548061,1.200609205,0.887190983,1.072679815,0.907117851,1.080096602,0.651518257,1.297992725,0.971687942,0.600230719,0.729264005,0.575042005,0.666950738,,,,,,,
Eswatini,SWZ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Turks and Caicos Islands,TCA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,67.16993134,66.0390416,67.45737576,69.78325496,69.25529368,70.73396442,72.46697323,73.72713346,71.70823469,71.4027678,70.77772911,73.07251364,70.36888592,70.33121219,67.93129704,66.15346174,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,30.49763553,30.31285372,29.7696479,30.04983177,28.43117839,28.71275669,29.65269707,29.78219728,31.09997399,29.49405832,28.74381683,29.79814214,29.2251285,28.82169967,27.93146176,27.61403986,,,,,,,
Togo,TGO,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Thailand,THA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,18.51797827,19.39855497,17.27959051,16.55710659,16.38868342,15.5238016,18.2417725,21.45935918,21.55115109,20.23936278,18.83564649,22.31474893,19.9960443,22.07937002,21.77836246,19.45432043,,,,,,,
Tajikistan,TJK,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257084429,0.971345313,1.526628598,,,,,,,
Turkmenistan,TKM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,4.497260136,4.583593866,4.644078026,4.940926544,4.506829648,5.151158411,5.198544435,5.238897184,4.398899042,4.933182648,5.282880766,5.34604422,5.88360689,6.605951042,6.664827261,6.892445481,,,,,,,
Timor-Leste,TLS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.709077459,3.331505183,3.096477513,2.990521152,2.952024745,2.840948403,2.687755799,2.458672547,2.144577515,1.929113357,1.773045101,1.861321599,1.811044648,1.778510886,2.229280953,2.341905315,,,,,,,
Tonga,TON,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,58.39072536,58.92627208,59.20754811,57.4476874,56.9827629,55.93888605,55.96825504,55.55198346,58.38076493,57.34444027,57.80822891,57.96445983,62.2729985,62.92894751,65.09801529,66.06717868,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,62.55823148,62.0106329,60.75733103,62.33159943,61.29790871,61.09102253,60.42832031,60.75403652,59.91837463,58.47364013,57.40244065,56.52994147,55.76651587,54.12415324,52.06778802,51.06300674,,,,,,,
Trinidad and Tobago,TTO,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Tunisia,TUN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Turkiye,TUR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,30.56867485,31.3025056,24.8446677,22.94193383,22.85896296,26.66897182,26.46072865,27.89285752,29.08808677,28.58345482,26.06293322,28.86618162,28.39838661,26.56045704,30.26753928,29.09509021,,,,,,,
Tuvalu,TUV,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.710355987,3.231597846,3.715498938,2.745393005,2.57639305,1.153305204,0.696055684,0.86042065,0.432900433,0,0,0,0,0,0,0,,,,,,,
Uganda,UGA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,30.07783078,30.76798435,31.47339433,30.32218325,24.79151788,26.90129254,33.60813112,35.67319402,36.67400538,37.5506137,36.94367361,38.21172826,40.54082667,41.82265908,38.73334249,34.57818245,,,,,,,
Upper middle income,UMC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,42.04875116,42.63480177,44.05392291,46.41693454,46.86882435,48.80870474,50.70510609,52.65154502,51.95173334,52.48063158,52.57917628,54.96163989,53.33687919,53.91448584,52.55562277,51.37198959,,,,,,,
Uruguay,URY,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
United States,USA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,52.89515225,51.63342695,50.65729949,51.38116764,50.39668955,50.45708636,49.77287778,48.99390945,49.10443981,45.4377316,45.79760576,43.34576409,38.47985569,39.94314124,39.65073269,34.23273373,,,,,,,
Uzbekistan,UZB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,4.08629225,4.084568712,4.084364226,4.085020243,4.086,4.083333333,4.086802828,4.085801839,4.085020243,4.086086086,4.085106383,4.083969466,4.085714286,4.084870849,4.084837545,4.085195531,,,,,,,
St. Vincent and the Grenadines,VCT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
British Virgin Islands,VGB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,11.80301946,10.51359122,13.62722092,17.6835675,15.52295007,22.69084539,23.33162515,21.81829035,20.05967628,18.00901713,20.74750008,21.55142594,21.13664195,24.51261055,23.24508294,29.57144628,,,,,,,
Vanuatu,VUT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,38.61392539,38.42604458,38.72941576,39.80907643,39.35816364,39.83362136,40.49190929,41.11453355,40.61188872,39.99521943,40.08718901,40.97807052,40.25463626,41.02197692,40.46540484,39.14569166,,,,,,,
Samoa,WSM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,97.59891782,97.96791444,97.95423957,97.85123967,96.59480647,96.88200987,97.06811006,97.41468459,97.88841534,97.28697749,96.53637771,97.8279607,98.14908295,97.57854406,96.94628403,97.46690636,,,,,,,
"Yemen, Rep.",YEM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
